source,target,type
0,17,outandin
0,66,incoming
0,129,stable
0,201,incoming
0,211,outandin
0,298,outandin
0,307,incoming
0,436,outandin
0,458,outandin
0,483,incoming
0,491,outandin
0,597,outandin
17,33,incoming
17,55,incoming
17,112,outgoing
17,300,outgoing
17,306,outandin
17,359,outandin
17,399,outgoing
17,455,outandin
17,581,outandin
66,5,outgoing
66,39,outandin
66,157,outandin
66,178,outandin
66,247,outandin
66,313,outgoing
66,368,outandin
66,406,outandin
66,494,outandin
66,503,outandin
129,193,outandin
129,201,outandin
129,247,outandin
129,255,outandin
129,276,outandin
129,472,outandin
129,533,outandin
129,563,outandin
201,2,outandin
201,7,outandin
201,39,outandin
201,63,outandin
201,157,outandin
201,180,outandin
201,249,outandin
201,421,outandin
201,427,incoming
201,568,outandin
201,609,outandin
211,71,outandin
211,137,outandin
211,180,outandin
211,261,outandin
211,347,outandin
211,371,outandin
211,397,outgoing
211,446,outandin
211,465,outandin
211,467,outandin
211,473,incoming
211,475,outandin
298,147,outandin
298,231,incoming
298,255,outandin
298,260,outandin
298,420,outandin
298,421,outandin
298,429,outandin
298,497,outandin
298,568,stable
298,597,stable
298,609,outandin
298,623,outandin
307,46,outandin
307,157,outgoing
307,193,outandin
307,221,incoming
307,440,outandin
307,458,outgoing
307,541,outandin
436,106,outandin
436,158,outandin
436,434,outandin
436,479,outandin
436,533,outandin
436,568,outandin
436,604,outandin
458,73,outandin
458,250,outandin
458,251,outandin
458,317,outandin
458,434,outandin
458,451,outandin
483,144,outandin
483,157,outandin
483,189,outandin
483,247,outandin
483,255,outandin
483,274,outandin
483,313,outgoing
483,377,outandin
483,503,outandin
483,568,outgoing
483,623,incoming
491,78,outgoing
491,80,outandin
491,88,outgoing
491,173,outandin
491,243,outandin
491,283,outandin
491,295,outandin
491,330,outgoing
491,416,outandin
491,433,outandin
491,511,outandin
491,513,outandin
491,527,outandin
597,2,outgoing
597,117,outandin
597,144,incoming
597,153,outandin
597,170,incoming
597,187,outandin
597,193,outandin
597,221,outandin
597,255,outgoing
597,371,outandin
597,390,outandin
597,413,outandin
597,427,outandin
597,465,outandin
1,2,outandin
1,5,outandin
1,147,outandin
1,221,outgoing
1,227,outandin
1,230,outandin
1,251,outandin
1,313,outandin
1,427,outandin
1,429,outgoing
1,494,outandin
1,503,outandin
1,533,outandin
2,221,outandin
2,250,incoming
2,276,outgoing
2,329,outandin
2,513,outgoing
2,609,outandin
5,144,outandin
5,147,outandin
5,187,outandin
5,393,outandin
5,513,outandin
5,585,outandin
5,604,incoming
147,157,outandin
147,187,outandin
147,230,outandin
147,249,outandin
147,357,outandin
147,386,outandin
147,429,outgoing
147,494,outandin
147,513,incoming
147,533,outandin
147,580,outandin
221,117,outandin
221,170,outandin
221,231,outgoing
221,384,outandin
221,427,incoming
221,479,outandin
221,494,outandin
227,43,outandin
227,123,outandin
227,145,outandin
227,195,outandin
227,199,outandin
227,216,outandin
227,236,outandin
227,289,outandin
227,327,incoming
227,377,outandin
227,379,outandin
227,384,outandin
227,426,outandin
227,432,outandin
227,519,outgoing
227,602,outandin
230,168,outandin
230,231,outandin
230,235,outandin
230,332,incoming
230,386,outandin
230,429,outandin
230,503,outandin
230,533,stable
230,611,outandin
251,158,outgoing
251,178,outandin
251,255,incoming
251,312,outandin
251,386,outandin
251,541,outandin
251,560,outandin
