node,centrality,community,density,eign,betwness,closeness,volatility,name,type,anchor_name
239,7,0,0.1502732240437158,0.0201646225761756,0.0018674290825437,0.3048403707518022,0.0,Team_00#239,stable,Team_00
577,7,0,0.1502732240437158,0.0249572938390335,0.0021425578093154,0.3046834791559444,0.0,Team_00#577,stable,Team_00
65,8,0,0.1502732240437158,0.0280359206526491,0.0003651634248208,0.291913214990138,0.0,Team_00#65,stable,Team_00
99,8,0,0.1502732240437158,0.0268843704136823,0.0011613529669759,0.3049974240082432,0.0,Team_00#99,stable,Team_00
174,8,0,0.1502732240437158,0.0292610051122792,0.0024895592194692,0.3157333333333333,0.0,Team_00#174,stable,Team_00
175,8,0,0.1502732240437158,0.0297148550207991,0.0008251482609956,0.301119023397762,0.0,Team_00#175,stable,Team_00
411,8,0,0.1502732240437158,0.0217614629822084,0.000938348168526,0.2962962962962963,0.0,Team_00#411,stable,Team_00
583,8,0,0.1502732240437158,0.0305299371760157,0.0012813093150533,0.2954091816367265,0.0,Team_00#583,stable,Team_00
75,9,0,0.1502732240437158,0.0395131031128386,0.001012134154695,0.3025038323965253,0.0,Team_00#75,stable,Team_00
193,9,0,0.1502732240437158,0.0272031720296326,0.0016750864245643,0.2994436014162873,0.3333333333333333,Team_00#193,stable,Team_00
263,9,0,0.1502732240437158,0.0326364777149603,0.0036437846197512,0.3175965665236051,0.0,Team_00#263,stable,Team_00
281,9,0,0.1502732240437158,0.0300190639583813,0.0017891221899311,0.3070539419087137,0.0,Team_00#281,stable,Team_00
285,9,0,0.1502732240437158,0.0254570315555502,0.0011415328173069,0.2957042957042957,0.0,Team_00#285,stable,Team_00
129,10,0,0.1502732240437158,0.0320618961578094,0.0017878871836919,0.3155650319829424,0.0,Team_00#129,stable,Team_00
183,10,0,0.1502732240437158,0.0398550129866658,0.0010109155035005,0.301119023397762,0.3333333333333333,Team_00#183,stable,Team_00
195,10,0,0.1502732240437158,0.0313251782334399,0.0027028279170877,0.3145589798087141,0.0,Team_00#195,stable,Team_00
318,10,0,0.1502732240437158,0.0379387538014333,0.0006348442604606,0.2922013820335636,0.0,Team_00#318,stable,Team_00
338,10,0,0.1502732240437158,0.0404570448432959,0.0013418248327773,0.3137254901960784,0.0,Team_00#338,stable,Team_00
357,10,0,0.1502732240437158,0.0438094025754194,0.0010864333538911,0.3124010554089709,0.0,Team_00#357,stable,Team_00
389,10,0,0.1502732240437158,0.0336708175431242,0.0015736979097252,0.3110877561744614,0.0,Team_00#389,stable,Team_00
