node,x_pos,y_pos
0,0.2071985312631657,0.8021756247467148
1,-0.27226300883031407,-0.8301272121169794
30,0.6773843877385672,-0.7582968723061828
3,-0.8464775121493894,-0.0874839362616772
4,-0.42445905288571273,-0.9147906052452166
5,0.2712059158567574,0.9772674861070864
6,0.06950979394487342,-0.9473837380070207
7,-0.8154791336646169,0.5650666468509524
8,0.5620530017330211,0.8237201396523797
9,0.838705641084655,-0.5833711833062912
10,-0.9254993883014236,0.13697893994459528
11,0.8871848576972867,0.2595501057571407
12,0.30632028946212486,-0.9387696275341745
13,-0.966501554311032,0.203481258699464
14,0.3667566730881599,0.916785696381457
15,-0.696422024605485,0.5366092129148574
16,0.3959921133235125,-0.9031381135498999
17,0.7856196764267016,0.5508910488838991
18,0.05551762929827023,0.9981149932507171
19,0.6250486050073867,0.7435893823704642
20,0.9986687342853802,-0.07139657706836859
21,-0.10715403120054912,0.9018141044025137
22,-0.8349893221825213,-0.4003640077091289
23,0.002652593905774468,-0.8960064046177147
24,0.9296455316579856,-0.07283533278089974
25,0.6777848962565818,-0.6472045724868332
26,-0.6985358364266037,0.680608955520927
27,0.1925704302770973,0.950170667122699
28,0.909436738997812,-0.4552030394329247
29,0.7778921433997512,-0.293829192098927
31,-0.7935656817888777,-0.5278694862278641
32,-0.3530646016377228,0.8826336662196139
33,-0.04819354769297749,-0.9651375090279783
34,0.9448910398793304,-0.27076457100670204
35,0.8869329501262415,0.4122059022195691
36,0.961831560475215,0.3290650027226769
37,0.7475888108917191,0.721553452627334
38,-0.8863988427372591,-0.4821328053987559
39,0.5216748724021443,-0.861167392923979
40,0.9280892770592606,-0.36085606739379555
41,0.07853655375430989,0.9343791054656939
42,0.4106377511661408,0.788934113385175
43,-0.24526200098071002,0.8471876380218456
44,1.0,0.038291772635058896
45,-0.9397837644129378,-0.20145007061495027
46,0.5745438165935216,-0.7781312683968212
47,0.7544980385303776,0.3639118904913068
48,-0.9726039221280957,0.05904067850889335
49,0.5904722007081769,0.6451720390605912
50,-0.6225330548127984,0.8362586835226286
51,-0.20376804986378466,0.9703889887458411
52,-0.8953451333509512,-0.28683142817144114
53,-0.4699113557107488,0.8696606622855589
54,0.4108585897569722,-0.8331178385468151
55,-0.9363864168331772,0.3074148780279859
56,-0.9485511593860924,-0.026479031855273224
57,-0.212039849721936,-0.9212002368909948
58,0.7295755697759154,0.6313916646002782
59,0.8646186268929452,0.5130909849002885
60,-0.5022763944880848,0.7825448229234976
61,0.8250634125992374,-0.4937111309861876
62,-0.3556803252581086,0.961820728004648
63,0.7588468586729389,-0.6433693073550465
64,-0.9063795992078884,0.44145020023395115
65,-0.3132068868275694,-0.9416229167290086
66,-0.5159353991724103,-0.8363418571540575
67,0.5118641940982387,-0.6752482943854131
68,0.14403257493861396,-0.972857732444418
69,-0.9842620765023707,-0.11529199095568712
70,-0.5630283743870766,-0.7444008115929931
71,-0.589190564788818,0.7025728533966756
72,0.9582218800178967,0.19703941751865084
73,0.9545086258243467,0.10717200296483004
74,-0.8656796911095893,0.32294381807997796
75,-0.7022346760992317,-0.6321166902764608
76,-0.7788826462011262,0.706132338511204
77,0.47712194876556796,0.8914550784182618
78,-0.8151749110312334,0.45335515755013195
79,-0.8076418467123029,-0.6241431718316756
80,-0.6335115286779105,-0.7606020194292099
81,0.22315938035172309,-0.9357201982822607
82,-0.06643453453327716,0.9754612268271244
83,-0.1389951394985652,-0.9646780339837197
84,-0.4177092084732555,-0.8069956547615661
85,0.9594556357528182,-0.1825078043971571
86,-0.7316452246854165,-0.7453417384865226
2,-0.9511150804685682,-0.349065556446167
