node,centrality,community,density,eign,betwness,closeness,volatility,name,type,anchor_name
187,8,0,0.1560798548094374,0.027812944954127,0.0034372152477148,0.3032619775739041,0.0,Team_00#187,stable,Team_00
333,8,0,0.1560798548094374,0.0232370686229952,0.0012628589427275,0.3002018163471241,0.0,Team_00#333,stable,Team_00
359,8,0,0.1560798548094374,0.0304096929281065,0.000481243017734,0.2952853598014888,0.5,Team_00#359,stable,Team_00
377,8,0,0.1560798548094374,0.0291451988206952,0.003453254033603,0.3090909090909091,0.0,Team_00#377,stable,Team_00
407,8,0,0.1560798548094374,0.0277692512562153,0.0020050885445551,0.2995971802618328,0.0,Team_00#407,stable,Team_00
442,8,0,0.1560798548094374,0.0283337043488651,0.0023877471960321,0.3012658227848101,0.0,Team_00#442,stable,Team_00
465,8,0,0.1560798548094374,0.0290501024080609,0.0025846805493685,0.3082901554404145,0.25,Team_00#465,outgoing,Team_00
22,9,0,0.1560798548094374,0.0329558500963426,0.0010857346389847,0.2926709296606001,0.0,Team_00#22,stable,Team_00
179,9,0,0.1560798548094374,0.0358021645850422,0.0009886268070729,0.2947003467062902,0.0,Team_00#179,stable,Team_00
196,9,0,0.1560798548094374,0.0291049570528386,0.0041821382051771,0.3011133603238866,0.25,Team_00#196,stable,Team_00
300,9,0,0.1560798548094374,0.0302285149384925,0.0022413103824248,0.3040367910066428,0.0,Team_00#300,stable,Team_00
453,9,0,0.1560798548094374,0.0319549076064327,0.0012374605608946,0.3017241379310345,0.0,Team_00#453,stable,Team_00
577,9,0,0.1560798548094374,0.0357105705307092,0.0034819119854158,0.3156498673740053,0.25,Team_00#577,stable,Team_00
617,9,0,0.1560798548094374,0.0352870621552487,0.0015845585146392,0.306701030927835,0.25,Team_00#617,incoming,Team_00
45,10,0,0.1560798548094374,0.0316364442188071,0.0046712965167205,0.3190348525469169,0.0,Team_00#45,stable,Team_00
73,10,0,0.1560798548094374,0.0408444879995598,0.0017286136013128,0.3110297961317302,0.0,Team_00#73,stable,Team_00
106,10,0,0.1560798548094374,0.0345854880000664,0.0020134738999,0.3032619775739041,0.0,Team_00#106,stable,Team_00
297,10,0,0.1560798548094374,0.0377618782971667,0.0019507428938469,0.3057553956834532,0.0,Team_00#297,stable,Team_00
315,10,0,0.1560798548094374,0.0300122506826063,0.0055010979634205,0.3176721836625734,0.25,Team_00#315,stable,Team_00
384,10,0,0.1560798548094374,0.0353498636024707,0.0030691530142078,0.3100573215216258,0.0,Team_00#384,stable,Team_00
397,10,0,0.1560798548094374,0.0399918267306887,0.0007582709719532,0.2964623816641754,0.25,Team_00#397,outgoing,Team_00
481,10,0,0.1560798548094374,0.0484616156454165,0.0017079424915671,0.3073347107438016,0.0,Team_00#481,stable,Team_00
490,10,0,0.1560798548094374,0.0369739227881179,0.001602796711361,0.3031074885379521,0.0,Team_00#490,stable,Team_00
516,10,0,0.1560798548094374,0.0353092498649508,0.0044690230041845,0.325492341356674,0.0,Team_00#516,stable,Team_00
532,10,0,0.1560798548094374,0.0461684252749816,0.0011682378104617,0.3029531568228106,0.0,Team_00#532,stable,Team_00
567,10,0,0.1560798548094374,0.0456686745664765,0.0011442322808128,0.2979469203805708,0.0,Team_00#567,stable,Team_00
573,10,0,0.1560798548094374,0.0406906823093501,0.0042468310583112,0.3128286014721346,0.0,Team_00#573,stable,Team_00
576,10,0,0.1560798548094374,0.0329168186702484,0.0031159366826161,0.3018772196854388,0.25,Team_00#576,stable,Team_00
95,11,0,0.1560798548094374,0.0361872102596364,0.0027021781120853,0.2980961923847695,0.0,Team_00#95,stable,Team_00
99,11,0,0.1560798548094374,0.0415489250521588,0.0020581692288881,0.3168264110756124,0.25,Team_00#99,stable,Team_00
229,11,0,0.1560798548094374,0.0418266605881236,0.0033982050347399,0.3076525336091003,0.0,Team_00#229,stable,Team_00
298,11,0,0.1560798548094374,0.0471296517031605,0.0035193367001129,0.3115183246073298,0.0,Team_00#298,stable,Team_00
351,11,0,0.1560798548094374,0.0431327508611069,0.0043934519548985,0.3125,0.0,Team_00#351,stable,Team_00
433,11,0,0.1560798548094374,0.037552605221557,0.0030695293455624,0.305441478439425,0.0,Team_00#433,stable,Team_00
538,11,0,0.1560798548094374,0.0376205623889316,0.0053726034224029,0.3149814716781365,0.0,Team_00#538,stable,Team_00
584,11,0,0.1560798548094374,0.0396798539589322,0.0041087499594127,0.3125,0.0,Team_00#584,stable,Team_00
164,12,0,0.1560798548094374,0.0487821836851881,0.0042290560289311,0.3141499472016895,0.0,Team_00#164,stable,Team_00
174,12,0,0.1560798548094374,0.0482380080083764,0.0076947337187214,0.3238976592270005,0.0,Team_00#174,stable,Team_00
203,12,0,0.1560798548094374,0.0385844942442551,0.0051111937428928,0.3200645508337816,0.0,Team_00#203,stable,Team_00
206,12,0,0.1560798548094374,0.0476947035857347,0.0047695985584183,0.309573361082206,0.0,Team_00#206,stable,Team_00
372,12,0,0.1560798548094374,0.0461939856722088,0.0037554871416479,0.3126642143983184,0.0,Team_00#372,stable,Team_00
510,12,0,0.1560798548094374,0.0446182731931173,0.0040689210181278,0.3144820295983087,0.0,Team_00#510,stable,Team_00
601,12,0,0.1560798548094374,0.0458781030028085,0.0033895210758563,0.3078116916709777,0.25,Team_00#601,incoming,Team_00
52,13,0,0.1560798548094374,0.0469330106613344,0.0083063672524701,0.3211009174311927,0.0,Team_00#52,stable,Team_00
316,13,0,0.1560798548094374,0.0460221140364407,0.0076365461154692,0.3190348525469169,0.0,Team_00#316,stable,Team_00
396,13,0,0.1560798548094374,0.0520943756704291,0.0019116591308635,0.2988448016072325,0.25,Team_00#396,stable,Team_00
578,13,0,0.1560798548094374,0.0436875215526366,0.0053453364701119,0.3161530286928799,0.0,Team_00#578,stable,Team_00
587,13,0,0.1560798548094374,0.0445002385647191,0.0085845861601517,0.3192060085836909,0.0,Team_00#587,stable,Team_00
210,14,0,0.1560798548094374,0.0511616638920065,0.0079670081295784,0.3283664459161148,0.0,Team_00#210,stable,Team_00
339,14,0,0.1560798548094374,0.0505477348286893,0.0078540111549859,0.3271028037383177,0.0,Team_00#339,stable,Team_00
533,14,0,0.1560798548094374,0.0446313470087816,0.0083649046087149,0.3204092622509424,0.0,Team_00#533,stable,Team_00
622,14,0,0.1560798548094374,0.051572069724728,0.0059767635381915,0.3221440173253925,0.25,Team_00#622,incoming,Team_00
119,15,0,0.1560798548094374,0.0520244126414163,0.0109295130253649,0.3296398891966759,0.0,Team_00#119,stable,Team_00
280,15,0,0.1560798548094374,0.0567951219310835,0.0046434076090514,0.3202368137782562,0.25,Team_00#280,stable,Team_00
353,15,0,0.1560798548094374,0.0532012579773968,0.0066946433472174,0.3267435475013728,0.0,Team_00#353,stable,Team_00
432,16,0,0.1560798548094374,0.0589640898626263,0.0101881548094129,0.3386454183266932,0.25,Team_00#432,stable,Team_00
120,17,0,0.1560798548094374,0.0612463651940791,0.0053912499488005,0.31632110579479,0.0,Team_00#120,stable,Team_00
345,19,0,0.1560798548094374,0.0688935080605223,0.0095961758394624,0.3403890160183066,0.25,Team_00#345,outgoing,Team_00
158,7,1,0.144345238095238,0.0260171772744155,0.0016707343353134,0.2920962199312715,0.0,Team_01#158,stable,Team_01
518,7,1,0.144345238095238,0.0313418345391297,0.0025127752437396,0.3076525336091003,0.25,Team_01#518,stable,Team_01
602,7,1,0.144345238095238,0.0282556179249779,0.0021593858509344,0.3032619775739041,0.25,Team_01#602,incoming,Team_01
134,8,1,0.144345238095238,0.0356604599630432,0.0023484570962818,0.3076525336091003,0.0,Team_01#134,stable,Team_01
296,8,1,0.144345238095238,0.0378639750358339,0.0026301278479218,0.3020304568527919,0.0,Team_01#296,stable,Team_01
29,9,1,0.144345238095238,0.0326178624551137,0.0013572194434508,0.2891156462585034,0.0,Team_01#29,stable,Team_01
38,9,1,0.144345238095238,0.0409596788255445,0.0026308876953182,0.3086099585062241,0.25,Team_01#38,stable,Team_01
67,9,1,0.144345238095238,0.0365890524989167,0.0046710117680717,0.3108672936259143,0.0,Team_01#67,stable,Team_01
163,9,1,0.144345238095238,0.0340539646761213,0.0011135421541654,0.2976488244122061,0.0,Team_01#163,stable,Team_01
195,9,1,0.144345238095238,0.0351893655694495,0.0018978346717482,0.3049718093285494,0.0,Team_01#195,stable,Team_01
225,9,1,0.144345238095238,0.0345774537385474,0.0019728427833861,0.3023373983739837,0.0,Team_01#225,stable,Team_01
309,9,1,0.144345238095238,0.0345668152826339,0.0018706151853552,0.2989949748743719,0.0,Team_01#309,stable,Team_01
373,9,1,0.144345238095238,0.0347279793037131,0.0032935879933064,0.3126642143983184,0.25,Team_01#373,stable,Team_01
379,9,1,0.144345238095238,0.0315431473682964,0.0040994486747862,0.3176721836625734,0.0,Team_01#379,stable,Team_01
380,9,1,0.144345238095238,0.0330252596008939,0.0007792753481748,0.2893968871595331,0.0,Team_01#380,stable,Team_01
583,9,1,0.144345238095238,0.0329093058294426,0.0010815933260213,0.300808897876643,0.0,Team_01#583,stable,Team_01
618,9,1,0.144345238095238,0.0361070643616563,0.0040785836945424,0.3118448637316562,0.25,Team_01#618,incoming,Team_01
4,10,1,0.144345238095238,0.0457349034885579,0.0035985286016782,0.3139841688654353,0.25,Team_01#4,stable,Team_01
117,10,1,0.144345238095238,0.0370024475093836,0.0050200460067918,0.3123359580052493,0.0,Team_01#117,stable,Team_01
126,10,1,0.144345238095238,0.0389995236889557,0.003242669966141,0.302491103202847,0.0,Team_01#126,stable,Team_01
200,10,1,0.144345238095238,0.0382176567101069,0.0026071553734642,0.3034166241713411,0.25,Team_01#200,stable,Team_01
232,10,1,0.144345238095238,0.0347171130710612,0.004018615302901,0.3078116916709777,0.0,Team_01#232,stable,Team_01
249,10,1,0.144345238095238,0.0420066625886114,0.0052487652488627,0.3235454051114736,0.0,Team_01#249,stable,Team_01
371,10,1,0.144345238095238,0.0420387048857288,0.0047414024876352,0.3156498673740053,0.0,Team_01#371,stable,Team_01
507,10,1,0.144345238095238,0.0402227197218797,0.0032039535802004,0.3049718093285494,0.25,Team_01#507,outgoing,Team_01
612,10,1,0.144345238095238,0.0368506413777216,0.0013923001965618,0.2951388888888889,0.25,Team_01#612,incoming,Team_01
16,11,1,0.144345238095238,0.0400278681390435,0.0038676364814848,0.3116815086432687,0.25,Team_01#16,stable,Team_01
26,11,1,0.144345238095238,0.0405584645053609,0.0085448431495282,0.3223185265438786,0.0,Team_01#26,stable,Team_01
141,11,1,0.144345238095238,0.0446153438504745,0.0034001364739511,0.3186930905195501,0.25,Team_01#141,stable,Team_01
168,11,1,0.144345238095238,0.0451752429890424,0.0034529634481411,0.3148148148148148,0.0,Team_01#168,stable,Team_01
301,11,1,0.144345238095238,0.047305862590327,0.0008720299829086,0.2995971802618328,0.0,Team_01#301,stable,Team_01
314,11,1,0.144345238095238,0.0544298923066994,0.0010150775638343,0.305598356445814,0.0,Team_01#314,stable,Team_01
325,11,1,0.144345238095238,0.0346903598318131,0.0073792012445277,0.3178418803418803,0.0,Team_01#325,stable,Team_01
509,11,1,0.144345238095238,0.042765907553731,0.0085885482631812,0.3318460680423871,0.0,Team_01#509,stable,Team_01
546,11,1,0.144345238095238,0.0383885490044183,0.0049732693466435,0.3247816593886463,0.0,Team_01#546,stable,Team_01
569,11,1,0.144345238095238,0.0385126150393249,0.0104304417309247,0.3327740492170022,0.25,Team_01#569,stable,Team_01
33,12,1,0.144345238095238,0.0484712680868964,0.0049766654930515,0.323721436343852,0.25,Team_01#33,outgoing,Team_01
278,12,1,0.144345238095238,0.0457428578555899,0.0065641569964499,0.3219696969696969,0.0,Team_01#278,stable,Team_01
349,12,1,0.144345238095238,0.048720626342642,0.0020348080722454,0.3098958333333333,0.0,Team_01#349,stable,Team_01
401,12,1,0.144345238095238,0.0430007873633364,0.003880189776812,0.3105427974947808,0.0,Team_01#401,stable,Team_01
406,12,1,0.144345238095238,0.0500927354242784,0.007429416020589,0.3178418803418803,0.0,Team_01#406,stable,Team_01
430,12,1,0.144345238095238,0.0439439060474543,0.0057600132205932,0.3108672936259143,0.25,Team_01#430,stable,Team_01
459,12,1,0.144345238095238,0.0548973119465024,0.0022127676604055,0.3169952051145445,0.0,Team_01#459,stable,Team_01
483,12,1,0.144345238095238,0.0478239390866966,0.0032846127766332,0.3185224839400428,0.0,Team_01#483,stable,Team_01
506,12,1,0.144345238095238,0.0453661817149868,0.0045085341711077,0.3216216216216216,0.0,Team_01#506,stable,Team_01
513,12,1,0.144345238095238,0.0422562577421801,0.0058534281953301,0.3190348525469169,0.0,Team_01#513,stable,Team_01
536,12,1,0.144345238095238,0.0423274094023609,0.0056125105063046,0.3129931614939505,0.0,Team_01#536,stable,Team_01
589,12,1,0.144345238095238,0.0430200252650384,0.0051219995542159,0.3173333333333333,0.0,Team_01#589,stable,Team_01
621,12,1,0.144345238095238,0.0420846366867993,0.0065348740937802,0.3171641791044776,0.25,Team_01#621,incoming,Team_01
50,13,1,0.144345238095238,0.0562003176148336,0.0055000040211842,0.3158174097664543,0.0,Team_01#50,stable,Team_01
