node,centrality,community,density,eign,betwness,closeness,volatility,name,type,anchor_name
320,5,0,0.1283702213279678,0.0234720995385408,0.000104862666314,0.2896518375241779,0.0,Team_00#320,outgoing,Team_00
51,7,0,0.1283702213279678,0.0279435227166828,0.0014357588676803,0.3014594866633115,0.0,Team_00#51,outgoing,Team_00
514,7,0,0.1283702213279678,0.0245102478366491,0.002555654999253,0.3090815273477812,0.0,Team_00#514,outgoing,Team_00
749,7,0,0.1283702213279678,0.0247582588151624,0.0007803717146996,0.2984554060787244,0.3333333333333333,Team_00#749,outandin,Team_00
596,8,0,0.1283702213279678,0.0306971084756256,0.0017761612225067,0.3056122448979592,0.0,Team_00#596,outgoing,Team_00
62,9,0,0.1283702213279678,0.0304340740272391,0.0044953204090486,0.3147661586967945,0.0,Team_00#62,outgoing,Team_00
105,9,0,0.1283702213279678,0.0315896064996409,0.0007741273670296,0.304989816700611,0.0,Team_00#105,outgoing,Team_00
189,9,0,0.1283702213279678,0.030377816534821,0.0042975505235525,0.3234341252699784,0.0,Team_00#189,outgoing,Team_00
287,9,0,0.1283702213279678,0.0244221315217802,0.0030572868361494,0.3103626943005181,0.0,Team_00#287,outgoing,Team_00
383,9,0,0.1283702213279678,0.0347171130421812,0.0007220012777652,0.3011563599798894,0.0,Team_00#383,outgoing,Team_00
386,9,0,0.1283702213279678,0.027205313206685,0.0019856672768394,0.3078108941418294,0.0,Team_00#386,outgoing,Team_00
454,9,0,0.1283702213279678,0.0293687255410448,0.0022307365384432,0.309400826446281,0.0,Team_00#454,outgoing,Team_00
475,9,0,0.1283702213279678,0.0310693732063725,0.0028140683306213,0.3084449021627188,0.0,Team_00#475,outgoing,Team_00
523,9,0,0.1283702213279678,0.0308237551003982,0.0023702496854684,0.3184476342371079,0.0,Team_00#523,outgoing,Team_00
546,9,0,0.1283702213279678,0.0290817639910257,0.0041456795682495,0.3126304801670146,0.0,Team_00#546,outgoing,Team_00
576,9,0,0.1283702213279678,0.0256950944346832,0.0026461457334798,0.304989816700611,0.0,Team_00#576,outgoing,Team_00
594,9,0,0.1283702213279678,0.0307573090764555,0.0017466832129097,0.3042153377348908,0.0,Team_00#594,outgoing,Team_00
635,9,0,0.1283702213279678,0.032994628987437,0.002577105974129,0.3019153225806452,0.3333333333333333,Team_00#635,outgoing,Team_00
245,10,0,0.1283702213279678,0.0343093633815643,0.0026620815374806,0.3194666666666667,0.0,Team_00#245,outgoing,Team_00
280,10,0,0.1283702213279678,0.0338285023382333,0.0031827135636442,0.3157617290458618,0.0,Team_00#280,outgoing,Team_00
345,10,0,0.1283702213279678,0.0354272611933408,0.0016487801173516,0.3078108941418294,0.0,Team_00#345,outgoing,Team_00
424,10,0,0.1283702213279678,0.036589949716019,0.0020526651456922,0.3106846473029045,0.0,Team_00#424,outgoing,Team_00
439,10,0,0.1283702213279678,0.0338324255455854,0.0004977231679703,0.2984554060787244,0.0,Team_00#439,outgoing,Team_00
499,10,0,0.1283702213279678,0.0326188990264432,0.0026621671714418,0.3056122448979592,0.0,Team_00#499,outgoing,Team_00
526,10,0,0.1283702213279678,0.0295586183257521,0.0048360052016959,0.3177718832891246,0.0,Team_00#526,outgoing,Team_00
629,10,0,0.1283702213279678,0.0414014837397805,0.0019990859203707,0.322911051212938,0.3333333333333333,Team_00#629,outgoing,Team_00
694,10,0,0.1283702213279678,0.0347709576545779,0.0022810078179272,0.3113305613305613,0.3333333333333333,Team_00#694,outgoing,Team_00
707,10,0,0.1283702213279678,0.0381279496953248,0.0022741919048332,0.3132845188284519,0.3333333333333333,Team_00#707,outgoing,Team_00
745,10,0,0.1283702213279678,0.0427282899495716,0.0006618454284672,0.3035985808413583,0.3333333333333333,Team_00#745,outandin,Team_00
55,11,0,0.1283702213279678,0.0406470039639105,0.0022136011360386,0.3124673969744392,0.6666666666666666,Team_00#55,outgoing,Team_00
299,11,0,0.1283702213279678,0.0437918534544125,0.0017182840805577,0.3134484563055991,0.0,Team_00#299,outgoing,Team_00
389,11,0,0.1283702213279678,0.0403863964672372,0.0039514844438156,0.3251900108577633,0.0,Team_00#389,outgoing,Team_00
407,11,0,0.1283702213279678,0.0353243942892086,0.0031048093059645,0.3271436373566357,0.0,Team_00#407,outgoing,Team_00
438,11,0,0.1283702213279678,0.0345089106586443,0.0013137110918695,0.3147661586967945,0.0,Team_00#438,outgoing,Team_00
709,11,0,0.1283702213279678,0.0392369504068166,0.0030906404860246,0.3204922418405564,0.3333333333333333,Team_00#709,outgoing,Team_00
730,11,0,0.1283702213279678,0.0422919910258236,0.0026576269593776,0.328940142778693,0.3333333333333333,Team_00#730,outgoing,Team_00
735,11,0,0.1283702213279678,0.0363704751079088,0.0044286080046116,0.3262527233115468,0.3333333333333333,Team_00#735,outgoing,Team_00
748,11,0,0.1283702213279678,0.0352726166042477,0.0039522566558953,0.3273224043715847,0.3333333333333333,Team_00#748,outandin,Team_00
34,12,0,0.1283702213279678,0.04581723402713,0.003339735204635,0.3255434782608695,0.0,Team_00#34,outgoing,Team_00
75,12,0,0.1283702213279678,0.042936879671539,0.0018575126476407,0.3132845188284519,0.0,Team_00#75,outgoing,Team_00
136,12,0,0.1283702213279678,0.0408312483515402,0.0018999723109803,0.3198077949813134,0.0,Team_00#136,outgoing,Team_00
247,12,0,0.1283702213279678,0.0422010504642041,0.0028837404102495,0.3239588967009194,0.0,Team_00#247,outgoing,Team_00
300,12,0,0.1283702213279678,0.0424894658251226,0.0085467697896499,0.3257205002718868,0.0,Team_00#300,outgoing,Team_00
