node,x_pos,y_pos
42,-0.8996808495864359,-0.4354343009968205
3,0.7424255605382986,0.7118956637250238
16,0.9259356774692528,0.17247428258058384
4,0.1238741741822394,-0.9004565492200017
5,-0.28794947954707023,-0.8774081716932205
36,0.1629633465723414,0.9567205996832823
7,0.8583751005467629,-0.3582103337060977
8,-0.5279089980763108,0.6587434635278007
9,0.8118267363956307,-0.6178465157713963
10,-0.9622018428677181,-0.08148209325035348
122,-0.8946198889761808,0.18162542207483529
13,-0.6537631719891891,0.6292041565603571
15,0.7300497630113407,-0.7272976019372411
17,-0.8547446851133335,-0.3225155731341723
18,-0.8159769824236001,0.26442360507911006
19,-0.09977322013647656,0.8781230964762103
20,-0.4374312133934954,-0.7062928468704068
21,-0.8275197794016891,-0.4245192467987888
22,-0.24055459665334059,-0.9485552398835858
23,0.40656240950667843,-0.7373495033244912
25,0.33055685505934934,-0.838159813402752
27,-0.4631684572578085,-0.8091524679016161
28,-0.6537427151022562,0.8197959844977015
29,0.6849598878973439,-0.4980066102162904
31,0.005202374832270008,0.9162665585002451
32,-0.9255916384137712,-0.14337273045362717
33,0.4664634972056727,0.7201300817316274
35,-0.6103881427847642,0.7231381915630226
37,0.9373285790257704,-0.1831149388707855
40,-0.1770010845732892,-0.933636267649116
41,0.9163979898900444,-0.39882779734974455
43,0.8961680310272963,0.4386193208602695
44,-0.9429734196532236,-0.3332125397023953
46,0.9426045843606051,-0.039329401277708
47,-0.6449441349125086,-0.6226457148133115
48,0.768009388101027,0.491701676291445
49,0.5515427740974973,0.8804716293698895
51,0.6150557550343946,0.8153655510722861
52,-0.8219132098656244,0.552476267800936
53,0.6576302443193,0.7277570825740804
54,-0.303843866453887,0.9532306508680312
55,-0.4759750107369146,0.8841579531373346
56,0.9261040155502688,0.09631044710733107
58,0.4290490006401378,-0.8818103790023387
59,0.969802719696911,-0.09643797254028444
60,0.7996971682896594,-0.4092583002630342
61,0.7325052606298051,0.6234497144267541
62,0.28940763570128253,-0.9148270901034953
63,0.21925092464342902,0.9691623341062724
64,-0.8459444761839802,0.4851032628638853
