node,centrality,community,density,eign,betwness,closeness,volatility,name,type,anchor_name
25,6,0,0.1565309360126917,0.0292285723515819,0.0011422696662283,0.2983870967741935,0.0,Team_00#25,stable,Team_00
105,7,0,0.1565309360126917,0.0230340165760972,0.0007455069904691,0.2836607570675611,0.0,Team_00#105,stable,Team_00
246,7,0,0.1565309360126917,0.0251179951757956,0.0009149327911198,0.2913385826771653,0.0,Team_00#246,stable,Team_00
490,7,0,0.1565309360126917,0.0258391709828024,0.0009887492052105,0.2952618453865336,0.0,Team_00#490,stable,Team_00
22,8,0,0.1565309360126917,0.0273335474262596,0.0013544787464048,0.2946739671478347,0.0,Team_00#22,stable,Team_00
530,8,0,0.1565309360126917,0.0285527169952453,0.0010255141920361,0.2909090909090909,0.0,Team_00#530,stable,Team_00
294,9,0,0.1565309360126917,0.0346427728435576,0.0043390911269955,0.308172826652785,0.0,Team_00#294,stable,Team_00
397,9,0,0.1565309360126917,0.0299993200217553,0.0016662271138217,0.3070539419087137,0.6666666666666666,Team_00#397,stable,Team_00
436,9,0,0.1565309360126917,0.0320952703618004,0.0022754663416185,0.3080124869927159,0.0,Team_00#436,stable,Team_00
509,9,0,0.1565309360126917,0.0361697538581999,0.0007574970428969,0.2985375693393847,0.0,Team_00#509,stable,Team_00
54,10,0,0.1565309360126917,0.03596889596818,0.0015933225730397,0.3133933298041291,0.3333333333333333,Team_00#54,outgoing,Team_00
100,10,0,0.1565309360126917,0.0368993390374597,0.0035640342365595,0.310598111227702,0.0,Team_00#100,stable,Team_00
164,10,0,0.1565309360126917,0.0344697037777309,0.0021231915269008,0.3064182194616977,0.0,Team_00#164,stable,Team_00
242,10,0,0.1565309360126917,0.0328775239150114,0.0035795502661521,0.3035897435897436,0.6666666666666666,Team_00#242,incoming,Team_00
468,10,0,0.1565309360126917,0.0337485710485959,0.003974964378817,0.3040575243965074,0.0,Team_00#468,stable,Team_00
487,10,0,0.1565309360126917,0.0383143394715144,0.0024707890180486,0.3057851239669421,0.0,Team_00#487,stable,Team_00
557,10,0,0.1565309360126917,0.0385751268986145,0.0030640641079633,0.308172826652785,0.6666666666666666,Team_00#557,stable,Team_00
593,10,0,0.1565309360126917,0.0368094512769044,0.0024988507933727,0.317426273458445,0.0,Team_00#593,stable,Team_00
617,10,0,0.1565309360126917,0.033185624389735,0.0020187958248248,0.3083333333333333,0.3333333333333333,Team_00#617,stable,Team_00
664,10,0,0.1565309360126917,0.0381246971519201,0.0018848188201992,0.3089770354906054,0.3333333333333333,Team_00#664,stable,Team_00
46,11,0,0.1565309360126917,0.034405112937314,0.0037999657250072,0.3062596999482669,0.0,Team_00#46,stable,Team_00
55,11,0,0.1565309360126917,0.0391633059735393,0.0029176319232764,0.309623430962343,0.0,Team_00#55,stable,Team_00
80,11,0,0.1565309360126917,0.0335550046821856,0.0038617586219991,0.3122362869198312,0.0,Team_00#80,stable,Team_00
145,11,0,0.1565309360126917,0.0368421600313383,0.000980753541071,0.2948207171314741,0.0,Team_00#145,stable,Team_00
