source,target,type
0,75,outandin
0,90,outandin
0,196,outandin
0,243,incoming
0,295,outgoing
0,346,incoming
0,368,outandin
0,501,outandin
0,556,outandin
0,648,outandin
0,649,outgoing
75,47,outandin
75,54,incoming
75,100,outandin
75,128,outandin
75,179,outandin
75,202,outandin
75,209,outandin
75,319,outandin
75,366,outandin
75,459,outandin
75,485,outandin
75,541,outandin
75,573,outandin
75,593,outandin
90,31,outandin
90,73,outandin
90,120,outandin
90,136,outandin
90,164,incoming
90,193,outandin
90,464,outgoing
90,565,outgoing
90,613,outandin
90,656,outandin
196,37,outandin
196,65,outandin
196,146,outandin
196,161,outandin
196,437,outandin
196,460,outandin
196,466,outandin
196,467,outandin
196,493,outgoing
196,600,incoming
196,636,outandin
196,645,outandin
196,660,outandin
243,15,outandin
243,41,outandin
243,249,outandin
243,285,outandin
243,373,outandin
243,411,outandin
243,427,stable
243,508,outgoing
243,555,outandin
243,580,outandin
295,15,outandin
295,45,outandin
295,169,outandin
295,258,outandin
295,449,outandin
295,465,outandin
295,496,outgoing
295,556,incoming
295,592,outgoing
295,641,outandin
346,144,outandin
346,300,outandin
346,330,outandin
346,416,outandin
346,433,stable
346,471,outandin
346,527,outandin
346,592,outandin
368,62,outandin
368,63,outandin
368,100,outandin
368,264,outandin
368,322,outgoing
368,551,outandin
368,617,outgoing
368,619,outandin
368,688,outandin
501,15,outandin
501,63,outandin
501,99,outandin
501,159,outandin
501,284,outandin
501,306,outandin
501,364,outgoing
501,567,outandin
501,582,outandin
501,632,outandin
556,45,outandin
556,69,outandin
556,114,outgoing
556,144,outandin
556,169,outandin
556,202,outandin
556,419,outandin
556,508,outandin
556,558,outandin
648,33,outandin
648,70,outandin
648,144,outandin
648,153,outandin
648,416,outandin
648,471,outandin
648,531,outandin
648,558,outandin
648,615,outandin
648,642,outandin
649,72,outandin
649,161,outandin
649,178,incoming
649,416,outandin
649,427,outandin
649,465,outandin
649,471,incoming
649,485,outandin
649,508,incoming
649,572,outandin
649,656,outandin
1,22,outgoing
1,60,outandin
1,268,outandin
1,320,outandin
1,382,outandin
1,394,outandin
1,426,outgoing
1,451,outandin
1,467,outandin
1,493,outandin
1,568,outandin
1,645,outandin
22,61,outandin
22,88,outandin
22,161,outandin
22,266,outgoing
22,324,outandin
22,397,outandin
22,409,outandin
22,460,outandin
22,500,outandin
22,585,outandin
22,600,outandin
60,37,outandin
60,117,stable
60,168,outandin
60,206,outandin
60,266,outgoing
60,325,outandin
60,383,outandin
60,421,outandin
60,440,outandin
60,455,incoming
60,544,incoming
60,585,incoming
60,660,outandin
268,117,outandin
268,180,outandin
268,287,outandin
268,317,outandin
268,382,outandin
268,404,outandin
268,421,outandin
268,467,outandin
268,544,outandin
268,603,outandin
268,660,outandin
320,4,incoming
320,136,outandin
320,164,outandin
320,220,outandin
320,242,incoming
320,337,outandin
320,341,outandin
320,352,outandin
320,356,stable
320,375,outgoing
320,502,outandin
320,524,incoming
320,543,outandin
382,117,outandin
382,168,outgoing
382,180,incoming
382,287,outgoing
382,317,outandin
382,408,outandin
382,410,outandin
382,455,stable
382,533,outandin
382,550,outandin
382,569,outandin
382,590,incoming
382,636,outandin
394,7,outandin
394,37,outandin
394,85,outandin
394,324,outgoing
394,363,outandin
394,421,outandin
394,423,outandin
394,426,outandin
394,430,outandin
394,479,outgoing
394,493,outandin
394,505,outandin
394,636,outandin
426,161,outandin
426,408,outandin
426,603,incoming
426,635,outandin
426,636,incoming
426,645,outandin
426,664,outandin
451,146,outgoing
451,168,outandin
451,180,outandin
451,353,outandin
451,405,outandin
451,460,outandin
467,2,outandin
467,65,outgoing
467,88,outandin
467,122,outandin
467,161,outandin
467,294,outgoing
467,300,outandin
467,317,outandin
467,460,outandin
467,550,outandin
467,624,outandin
467,686,outandin
493,287,outgoing
493,408,incoming
493,460,outgoing
493,569,outandin
493,609,outandin
568,20,outgoing
568,76,outandin
568,88,stable
568,140,outandin
568,146,outandin
568,363,incoming
568,422,outandin
568,455,outandin
568,585,outandin
568,590,outandin
568,600,outandin
568,645,outandin
645,20,outandin
645,39,outandin
645,122,incoming
645,146,outandin
645,161,outandin
645,180,outandin
645,325,outandin
645,376,outandin
645,440,outandin
645,460,outandin
645,609,outandin
2,48,outandin
2,202,incoming
2,240,outandin
2,321,outgoing
2,419,outandin
2,465,outandin
2,496,outgoing
2,572,outgoing
2,665,outandin
2,680,outandin
48,57,outandin
48,58,outandin
48,150,outandin
48,151,outandin
48,177,outandin
48,296,outandin
48,357,outandin
48,367,outandin
48,445,incoming
48,447,outandin
48,482,outandin
48,658,outandin
202,305,outandin
202,341,outandin
202,496,outandin
202,616,outandin
202,664,outandin
240,34,outandin
240,38,outandin
240,69,outandin
240,86,outandin
240,285,outandin
240,335,outandin
240,415,outandin
240,416,outandin
240,474,incoming
240,481,outandin
240,496,outandin
240,508,outgoing
240,527,outandin
240,546,outgoing
240,602,outandin
240,614,incoming
321,7,outandin
321,41,outandin
321,239,incoming
321,285,outandin
321,427,outandin
321,518,outandin
419,15,outandin
419,38,outandin
419,45,outandin
419,239,outandin
419,496,outandin
419,538,outandin
419,546,outandin
419,572,outandin
419,664,outandin
465,142,outgoing
465,177,outandin
465,210,outandin
465,373,outandin
465,547,outandin
465,558,outandin
465,592,outandin
465,638,outandin
496,15,outandin
496,398,outandin
496,632,outandin
496,664,outandin
572,33,outandin
572,41,outandin
572,70,incoming
572,78,outandin
572,85,outandin
572,433,outgoing
572,471,outandin
572,547,outandin
572,582,stable
572,633,outandin
572,668,outandin
572,673,outandin
665,32,outandin
665,49,outandin
665,62,outandin
665,147,outandin
665,181,outandin
665,254,incoming
665,473,outandin
665,551,outandin
665,657,outandin
680,41,outandin
680,249,outandin
680,285,outandin
680,300,outandin
680,373,outandin
680,427,incoming
680,547,outandin
680,558,outandin
680,562,outandin
680,582,outandin
680,641,outandin
680,683,outandin
3,44,outandin
3,174,outandin
3,299,outandin
3,305,outandin
3,331,outandin
3,332,outandin
3,355,incoming
3,420,outandin
3,434,outandin
3,456,outandin
3,557,incoming
44,82,outandin
44,118,outgoing
44,305,outandin
44,329,outandin
44,365,stable
44,434,outandin
44,586,outandin
44,635,outandin
174,61,outandin
174,78,outandin
174,229,outgoing
174,345,outandin
174,389,outandin
174,392,outandin
174,409,outandin
