node,centrality,community,density,eign,betwness,closeness,volatility,name,type,anchor_name
24,6,0,0.2898550724637681,0.0434224798898556,0.0003670210040258,0.3402298850574712,0.3333333333333333,Bhutan,,Myanmar (Burma)–Tunisia Non-Aligned
30,6,0,0.2898550724637681,0.0455139850986812,0.0014905582595702,0.354916067146283,0.3333333333333333,Central African Republic,,Myanmar (Burma)–Tunisia Non-Aligned
80,6,0,0.2898550724637681,0.0478258826067287,0.0020224305938591,0.3418013856812933,0.0,India,,Myanmar (Burma)–Tunisia Non-Aligned
141,6,0,0.2898550724637681,0.0477316592303075,0.000678635053069,0.337129840546697,0.0,Pakistan,,Myanmar (Burma)–Tunisia Non-Aligned
176,6,0,0.2898550724637681,0.030910381104604,0.0112643255500398,0.3402298850574712,0.0,Turkey,,Myanmar (Burma)–Tunisia Non-Aligned
13,7,0,0.2898550724637681,0.0522543229463485,0.0002697413463241,0.3259911894273127,0.3333333333333333,Bangladesh,,Myanmar (Burma)–Tunisia Non-Aligned
17,7,0,0.2898550724637681,0.0779128582134715,0.0028034355840938,0.3775510204081632,0.3333333333333333,Bahrain,,Myanmar (Burma)–Tunisia Non-Aligned
109,7,0,0.2898550724637681,0.0590465139130322,0.0019399577066327,0.3600973236009732,0.3333333333333333,Morocco,,Myanmar (Burma)–Tunisia Non-Aligned
140,7,0,0.2898550724637681,0.048950624816355,0.0038154279088696,0.3515439429928741,0.0,Philippines,,Myanmar (Burma)–Tunisia Non-Aligned
150,7,0,0.2898550724637681,0.0493643530804889,0.0012152303838978,0.334841628959276,0.0,Saudi Arabia,,Myanmar (Burma)–Tunisia Non-Aligned
37,8,0,0.2898550724637681,0.0834822740444712,0.0007427064988132,0.3737373737373737,0.0,Colombia,,Myanmar (Burma)–Tunisia Non-Aligned
146,8,0,0.2898550724637681,0.0556889128367596,0.0013395931783286,0.3333333333333333,0.3333333333333333,Qatar,,Myanmar (Burma)–Tunisia Non-Aligned
153,8,0,0.2898550724637681,0.0762782529611837,0.0017800808398569,0.3690773067331671,0.3333333333333333,Sudan,,Myanmar (Burma)–Tunisia Non-Aligned
86,10,0,0.2898550724637681,0.077519079631862,0.0031269766784121,0.37,0.3333333333333333,Jordan,,Myanmar (Burma)–Tunisia Non-Aligned
122,10,0,0.2898550724637681,0.0867348590615762,0.0044221878430825,0.3737373737373737,0.3333333333333333,Maldives,,Myanmar (Burma)–Tunisia Non-Aligned
136,11,0,0.2898550724637681,0.0887335669896074,0.0022734712554324,0.37,0.3333333333333333,Oman,,Myanmar (Burma)–Tunisia Non-Aligned
125,12,0,0.2898550724637681,0.0678065339612229,0.0105526581565566,0.3727959697732997,0.3333333333333333,Malaysia,,Myanmar (Burma)–Tunisia Non-Aligned
139,12,0,0.2898550724637681,0.1230606129208335,0.0039257921853591,0.4021739130434782,0.3333333333333333,Papua New Guinea,,Myanmar (Burma)–Tunisia Non-Aligned
77,13,0,0.2898550724637681,0.0979241373330823,0.0057947029644015,0.3775510204081632,0.0,Indonesia,,Myanmar (Burma)–Tunisia Non-Aligned
1,15,0,0.2898550724637681,0.136469358244004,0.021945801762019,0.4302325581395348,0.3333333333333333,United Arab Emirates,,Myanmar (Burma)–Tunisia Non-Aligned
102,16,0,0.2898550724637681,0.1519037564101709,0.0090146134855113,0.4277456647398844,0.3333333333333333,Sri Lanka,,Myanmar (Burma)–Tunisia Non-Aligned
170,17,0,0.2898550724637681,0.1106714747863989,0.0243390306120147,0.4,0.0,Thailand,,Myanmar (Burma)–Tunisia Non-Aligned
174,18,0,0.2898550724637681,0.1135399439185965,0.0145772965429501,0.3737373737373737,0.3333333333333333,Tunisia,,Myanmar (Burma)–Tunisia Non-Aligned
117,32,0,0.2898550724637681,0.2073847622267836,0.0970076135483217,0.4654088050314465,0.0,Myanmar (Burma),,Myanmar (Burma)–Tunisia Non-Aligned
15,6,1,0.3,0.0634528939238828,0.0003302828351268,0.3523809523809524,0.3333333333333333,Burkina Faso,,China-aligned
36,6,1,0.3,0.0713900332222296,0.002160323588895,0.387434554973822,0.3333333333333333,China,,China-aligned
75,6,1,0.3,0.0662137681682859,0.0009797646332605,0.3794871794871794,0.0,Haiti,,China-aligned
82,6,1,0.3,0.0773764050560654,0.0020432480053771,0.376590330788804,0.0,Iran,,China-aligned
121,6,1,0.3,0.053896856620226,0.0010745878723505,0.3600973236009732,0.3333333333333333,Mauritius,,China-aligned
123,6,1,0.3,0.0753218019521463,0.0002987630236556,0.3854166666666667,0.3333333333333333,Malawi,,China-aligned
119,7,1,0.3,0.0806524262491666,0.0025542532648023,0.3814432989690721,0.3333333333333333,Mauritania,,China-aligned
158,7,1,0.3,0.0800312242906505,0.0007584200197298,0.3804627249357326,0.3333333333333333,Sierra Leone,,China-aligned
182,7,1,0.3,0.0815284892413423,0.0053191010280445,0.3756345177664975,0.3333333333333333,Uganda,,China-aligned
128,8,1,0.3,0.1013862455405478,0.0004743781523457,0.3824289405684754,0.3333333333333333,Niger,,China-aligned
92,9,1,0.3,0.101045672612672,0.0026506079324403,0.4021739130434782,0.3333333333333333,Comoros,,China-aligned
193,9,1,0.3,0.1038424938024923,0.0057953079646511,0.4088397790055249,0.0,Yugoslavia,,China-aligned
167,10,1,0.3,0.0853817782725534,0.0078511417580146,0.3894736842105263,0.3333333333333333,Eswatini,,China-aligned
23,11,1,0.3,0.0857412309969282,0.0129839079569482,0.4180790960451977,0.3333333333333333,Bahamas,,China-aligned
35,11,1,0.3,0.1139009786636096,0.0044283121762683,0.4065934065934066,0.3333333333333333,Cameroon,,China-aligned
65,11,1,0.3,0.1090015908238074,0.0032472463241643,0.3936170212765957,0.3333333333333333,Ghana,,China-aligned
103,11,1,0.3,0.1096523490432731,0.0044040100393644,0.4054794520547945,0.0,Liberia,,China-aligned
116,11,1,0.3,0.1215908204208742,0.0041572520366002,0.4145658263305322,0.3333333333333333,Mali,,China-aligned
129,15,1,0.3,0.1442293393405516,0.0103103890273231,0.4145658263305322,0.3333333333333333,Nigeria,,China-aligned
58,16,1,0.3,0.0998641993476715,0.0168836595296555,0.3824289405684754,0.3333333333333333,Fiji,,China-aligned
