node,centrality,community,density,eign,betwness,closeness,volatility,name,type,anchor_name
132,5,0,0.1433104177683765,0.0279682208973889,8.281573498964803e-06,0.2791239515377446,0.0,Team_00#132,outgoing,Team_00
668,6,0,0.1433104177683765,0.0247096287836617,0.0006616719873637,0.2881192881192881,0.3333333333333333,Team_00#668,outgoing,Team_00
197,7,0,0.1433104177683765,0.023868688026588,0.0035500119559227,0.3057682491066871,0.0,Team_00#197,outgoing,Team_00
290,7,0,0.1433104177683765,0.0280635027956274,0.0012434761626618,0.3014594866633115,0.6666666666666666,Team_00#290,outandin,Team_00
538,7,0,0.1433104177683765,0.0258159227829307,0.0008886230814461,0.2929095354523227,0.0,Team_00#538,outgoing,Team_00
66,8,0,0.1433104177683765,0.0260496535711104,0.0013613643835108,0.2868773946360153,0.0,Team_00#66,outgoing,Team_00
85,8,0,0.1433104177683765,0.0385118934700223,0.0010536957698967,0.2892322549492999,0.0,Team_00#85,outgoing,Team_00
118,8,0,0.1433104177683765,0.0285570913163676,0.0036712795990256,0.3057682491066871,0.0,Team_00#118,outgoing,Team_00
314,8,0,0.1433104177683765,0.0313340543292299,0.0015655525274304,0.3039066463723998,0.0,Team_00#314,outgoing,Team_00
497,8,0,0.1433104177683765,0.0297217430314786,0.000977669898137,0.293483586477217,0.0,Team_00#497,outgoing,Team_00
665,8,0,0.1433104177683765,0.0232654251566556,0.0007209987908587,0.2878423834694858,0.3333333333333333,Team_00#665,outgoing,Team_00
143,9,0,0.1433104177683765,0.0239477441981492,0.0035725434001072,0.3068647540983606,0.6666666666666666,Team_00#143,outandin,Team_00
195,9,0,0.1433104177683765,0.0280041417249906,0.0021982868384823,0.302678120262759,0.0,Team_00#195,outgoing,Team_00
234,9,0,0.1433104177683765,0.0417661447919808,0.0006862065639592,0.2902131782945736,0.6666666666666666,Team_00#234,outandin,Team_00
244,9,0,0.1433104177683765,0.0273195980243624,0.0026376107160922,0.2989021956087824,0.0,Team_00#244,outgoing,Team_00
386,9,0,0.1433104177683765,0.0374009040334396,0.0034599006331597,0.3074948665297741,0.0,Team_00#386,outgoing,Team_00
434,9,0,0.1433104177683765,0.0320099984083248,0.0019886037189499,0.3065506653019447,0.0,Team_00#434,outgoing,Team_00
456,9,0,0.1433104177683765,0.0298306888658643,0.0049114279618869,0.3087628865979381,0.0,Team_00#456,outgoing,Team_00
498,9,0,0.1433104177683765,0.0269147285565841,0.0022548882457986,0.2983067729083665,0.0,Team_00#498,outgoing,Team_00
561,9,0,0.1433104177683765,0.0383877857667654,0.0021534273626224,0.3019153225806452,0.0,Team_00#561,outgoing,Team_00
563,9,0,0.1433104177683765,0.0284052231453601,0.0013523733304417,0.297713717693837,0.0,Team_00#563,outgoing,Team_00
685,9,0,0.1433104177683765,0.0360142588302898,0.0031906625488703,0.3152631578947368,0.3333333333333333,Team_00#685,outgoing,Team_00
215,10,0,0.1433104177683765,0.0370991030348842,0.0015161266173562,0.3060807358201328,0.0,Team_00#215,outgoing,Team_00
480,10,0,0.1433104177683765,0.0400609295811331,0.0012082599542793,0.3016112789526687,0.0,Team_00#480,outgoing,Team_00
485,10,0,0.1433104177683765,0.0347559239114385,0.0029068667734832,0.3086038124678001,0.0,Team_00#485,outgoing,Team_00
518,10,0,0.1433104177683765,0.0416670382360082,0.0033478261189114,0.3184476342371079,0.0,Team_00#518,outgoing,Team_00
539,10,0,0.1433104177683765,0.0321725048058637,0.0046525790768532,0.3160949868073878,0.0,Team_00#539,outgoing,Team_00
545,10,0,0.1433104177683765,0.0396049855237948,0.0040801328763494,0.3146008403361344,0.0,Team_00#545,outgoing,Team_00
593,10,0,0.1433104177683765,0.044671339432475,0.0017918272877919,0.3059244126659857,0.0,Team_00#593,outgoing,Team_00
644,10,0,0.1433104177683765,0.0358857868348063,0.0015070535022745,0.3084449021627188,0.3333333333333333,Team_00#644,outgoing,Team_00
716,10,0,0.1433104177683765,0.0491619175512418,0.0015482712394241,0.3001002004008016,0.3333333333333333,Team_00#716,outandin,Team_00
76,11,0,0.1433104177683765,0.036093232911227,0.0050175344009891,0.3181093998937865,0.0,Team_00#76,outgoing,Team_00
78,11,0,0.1433104177683765,0.0402019293917129,0.0027312557044553,0.3046795523906409,0.0,Team_00#78,outgoing,Team_00
79,11,0,0.1433104177683765,0.0392337650837704,0.0043991165218702,0.3162618796198521,0.0,Team_00#79,outgoing,Team_00
175,11,0,0.1433104177683765,0.0368687632784612,0.0032654639026422,0.3136125654450262,0.0,Team_00#175,outgoing,Team_00
259,11,0,0.1433104177683765,0.0422740941234922,0.0013338419729724,0.2983067729083665,0.0,Team_00#259,outgoing,Team_00
298,11,0,0.1433104177683765,0.037270784878541,0.0043570618096325,0.3196371398078975,0.0,Team_00#298,outgoing,Team_00
387,11,0,0.1433104177683765,0.042617543414771,0.0047150375968207,0.3164289487585842,0.0,Team_00#387,outgoing,Team_00
177,12,0,0.1433104177683765,0.0496346553750069,0.002161385560776,0.3056122448979592,0.0,Team_00#177,outgoing,Team_00
224,12,0,0.1433104177683765,0.0445375573762553,0.0028526810833109,0.3087628865979381,0.0,Team_00#224,outgoing,Team_00
475,12,0,0.1433104177683765,0.0511562947143706,0.0045734404973851,0.3141059255374934,0.0,Team_00#475,outgoing,Team_00
481,12,0,0.1433104177683765,0.0347530210421964,0.0051086089526855,0.3160949868073878,0.0,Team_00#481,outgoing,Team_00
501,12,0,0.1433104177683765,0.0465567302830011,0.0033635318478534,0.3172669491525424,0.0,Team_00#501,outgoing,Team_00
515,12,0,0.1433104177683765,0.0426903988328954,0.0013120455840673,0.3048346055979644,0.0,Team_00#515,outgoing,Team_00
525,12,0,0.1433104177683765,0.0455026272584345,0.0047751263997533,0.3142707240293809,0.0,Team_00#525,outgoing,Team_00
130,13,0,0.1433104177683765,0.0425582908224642,0.0065319575645963,0.3230852211434735,0.0,Team_00#130,outgoing,Team_00
214,13,0,0.1433104177683765,0.0538969584284237,0.0066713780353932,0.3210075026795284,0.0,Team_00#214,outgoing,Team_00
