node,centrality,community,density,eign,betwness,closeness,volatility,name,type,anchor_name
125,7,0,0.1513734658094681,0.0257498208078323,0.0020308742228376,0.2967418546365915,0.0,Team_00#125,stable,Team_00
638,7,0,0.1513734658094681,0.02770904365511,0.0002551575888203,0.2823080591320934,0.3333333333333333,Team_00#638,stable,Team_00
217,8,0,0.1513734658094681,0.0270618820741709,0.0015134410571144,0.2906234658811978,0.0,Team_00#217,stable,Team_00
465,8,0,0.1513734658094681,0.0244824534596196,0.002257068882842,0.2909090909090909,0.0,Team_00#465,stable,Team_00
475,8,0,0.1513734658094681,0.0307990044136844,0.001176682587032,0.3008130081300813,0.0,Team_00#475,stable,Team_00
530,8,0,0.1513734658094681,0.0245782954643302,0.0006462729947402,0.2896281800391389,0.0,Team_00#530,stable,Team_00
548,8,0,0.1513734658094681,0.0259771904079371,0.0027217772509265,0.3132275132275132,0.3333333333333333,Team_00#548,outgoing,Team_00
51,9,0,0.1513734658094681,0.0371811312862427,0.0022770727030773,0.3226158038147139,0.0,Team_00#51,stable,Team_00
52,9,0,0.1513734658094681,0.0249222420882571,0.0042433231808035,0.311578947368421,0.0,Team_00#52,stable,Team_00
70,9,0,0.1513734658094681,0.0288694770744215,0.0012834030286842,0.2916256157635468,0.0,Team_00#70,stable,Team_00
185,9,0,0.1513734658094681,0.0265234200439509,0.0015162511292545,0.2949676133532636,0.0,Team_00#185,stable,Team_00
201,9,0,0.1513734658094681,0.0371518259580843,0.0034296849761524,0.3143919277748274,0.0,Team_00#201,stable,Team_00
225,9,0,0.1513734658094681,0.0317277696878153,0.002002601299706,0.3015792154865002,0.0,Team_00#225,stable,Team_00
227,9,0,0.1513734658094681,0.0327426794842057,0.0015658344911096,0.3083333333333333,0.0,Team_00#227,stable,Team_00
323,9,0,0.1513734658094681,0.0359791514832102,0.0012972380999711,0.2907662082514735,0.0,Team_00#323,stable,Team_00
470,9,0,0.1513734658094681,0.0317563670956624,0.0015100316969262,0.3025038323965253,0.0,Team_00#470,stable,Team_00
573,9,0,0.1513734658094681,0.0319776049673627,0.0028960603862752,0.3083333333333333,0.0,Team_00#573,stable,Team_00
47,10,0,0.1513734658094681,0.03307452728587,0.0034330973007908,0.3162393162393162,0.0,Team_00#47,stable,Team_00
67,10,0,0.1513734658094681,0.0295610081917416,0.0033184192942005,0.3042137718396711,0.0,Team_00#67,stable,Team_00
115,10,0,0.1513734658094681,0.0298218164225974,0.0072860592513179,0.3147262094630516,0.0,Team_00#115,stable,Team_00
