node,centrality,community,density,eign,betwness,closeness,volatility,name,type,anchor_name
423,7,0,0.1542372881355932,0.0294263756759496,0.0023871431327928,0.3092410944759938,0.0,Team_00#423,incoming,Team_00
444,7,0,0.1542372881355932,0.0309800584704941,0.0004297188607818,0.2805620608899297,0.0,Team_00#444,incoming,Team_00
428,8,0,0.1542372881355932,0.0267898732102539,0.002604941976747,0.3014594866633115,0.6666666666666666,Team_00#428,outandin,Team_00
470,8,0,0.1542372881355932,0.0245019197372015,0.0010582919331149,0.2882579403272377,0.0,Team_00#470,incoming,Team_00
573,8,0,0.1542372881355932,0.0254307379730617,0.0009349792970899,0.2868773946360153,0.0,Team_00#573,incoming,Team_00
13,9,0,0.1542372881355932,0.0408260901206677,0.0011229128183289,0.3022199798183653,0.3333333333333333,Team_00#13,incoming,Team_00
70,9,0,0.1542372881355932,0.0426205247223082,0.001997905068935,0.2995,0.0,Team_00#70,incoming,Team_00
115,9,0,0.1542372881355932,0.0298093695491075,0.0029202328792893,0.3089221248066013,0.0,Team_00#115,incoming,Team_00
185,9,0,0.1542372881355932,0.0278805406730064,0.0029849243762762,0.3098810139679255,0.0,Team_00#185,incoming,Team_00
207,9,0,0.1542372881355932,0.031609442434007,0.0028497445702683,0.3007028112449799,0.0,Team_00#207,incoming,Team_00
225,9,0,0.1542372881355932,0.0298295829514814,0.0060962744177204,0.3169312169312169,0.0,Team_00#225,incoming,Team_00
227,9,0,0.1542372881355932,0.0500108276851725,0.0013313990472458,0.3056122448979592,0.0,Team_00#227,incoming,Team_00
277,9,0,0.1542372881355932,0.0374170863239743,0.0029700746288736,0.3039066463723998,0.0,Team_00#277,incoming,Team_00
359,9,0,0.1542372881355932,0.0314117022768219,0.0031474017863475,0.3053007135575943,0.0,Team_00#359,incoming,Team_00
420,9,0,0.1542372881355932,0.034971779959907,0.0016278840980069,0.2939156035328754,0.0,Team_00#420,incoming,Team_00
434,9,0,0.1542372881355932,0.0313489694255194,0.0044237979355625,0.3004012036108325,0.0,Team_00#434,incoming,Team_00
548,9,0,0.1542372881355932,0.0365582656698233,0.0009531028959628,0.2946384653221839,0.3333333333333333,Team_00#548,incoming,Team_00
549,9,0,0.1542372881355932,0.0308593471749215,0.0036142587578601,0.3074948665297741,0.0,Team_00#549,incoming,Team_00
39,10,0,0.1542372881355932,0.0331086999549861,0.0013753307380313,0.2962413452027695,0.3333333333333333,Team_00#39,incoming,Team_00
52,10,0,0.1542372881355932,0.0386349959964723,0.0045080094661718,0.3127937336814621,0.0,Team_00#52,incoming,Team_00
91,10,0,0.1542372881355932,0.035117694825465,0.0008150833191211,0.3014594866633115,0.0,Team_00#91,incoming,Team_00
155,10,0,0.1542372881355932,0.033172034375625,0.0018457139010942,0.2974180734856008,0.0,Team_00#155,incoming,Team_00
175,10,0,0.1542372881355932,0.0376595959160014,0.0029593947921298,0.3014594866633115,0.0,Team_00#175,incoming,Team_00
176,10,0,0.1542372881355932,0.03850416039936,0.00153386187911,0.2965346534653465,0.3333333333333333,Team_00#176,incoming,Team_00
438,10,0,0.1542372881355932,0.0510474008325752,0.0060429233978429,0.3157617290458618,0.3333333333333333,Team_00#438,incoming,Team_00
37,11,0,0.1542372881355932,0.0395661517757735,0.004808736888413,0.3142707240293809,0.3333333333333333,Team_00#37,incoming,Team_00
67,11,0,0.1542372881355932,0.0395213106534424,0.0036356182386549,0.3106846473029045,0.0,Team_00#67,incoming,Team_00
125,11,0,0.1542372881355932,0.0366822985938224,0.0032422489382878,0.3048346055979644,0.0,Team_00#125,incoming,Team_00
188,11,0,0.1542372881355932,0.0409293301763809,0.0028593272945261,0.3014594866633115,0.0,Team_00#188,incoming,Team_00
196,11,0,0.1542372881355932,0.0386765339119049,0.0079256967547361,0.3203208556149732,0.0,Team_00#196,incoming,Team_00
229,11,0,0.1542372881355932,0.0458565932045651,0.0009427418735183,0.2942043222003929,0.0,Team_00#229,incoming,Team_00
264,11,0,0.1542372881355932,0.0392776102037377,0.0064476917558654,0.3169312169312169,0.0,Team_00#264,incoming,Team_00
367,11,0,0.1542372881355932,0.0436443468073422,0.0040561070514598,0.3062372188139059,0.0,Team_00#367,incoming,Team_00
475,11,0,0.1542372881355932,0.0354743084540044,0.0055393204122037,0.3039066463723998,0.0,Team_00#475,incoming,Team_00
530,11,0,0.1542372881355932,0.0410665150593841,0.0033046729739819,0.3167636171337916,0.0,Team_00#530,incoming,Team_00
532,11,0,0.1542372881355932,0.0407781446939878,0.0047434670928203,0.3248373101952277,0.3333333333333333,Team_00#532,outandin,Team_00
47,12,0,0.1542372881355932,0.0529371156573717,0.0033489749046038,0.3267866884888161,0.0,Team_00#47,incoming,Team_00
217,12,0,0.1542372881355932,0.0439465533149477,0.0037909366028346,0.3203208556149732,0.0,Team_00#217,incoming,Team_00
292,12,0,0.1542372881355932,0.0483436413313171,0.0030831933872155,0.3057682491066871,0.3333333333333333,Team_00#292,outandin,Team_00
293,12,0,0.1542372881355932,0.0430212506716128,0.0044367309507805,0.3132845188284519,0.3333333333333333,Team_00#293,outandin,Team_00
310,12,0,0.1542372881355932,0.0361582000291844,0.0030709080257524,0.3132845188284519,0.0,Team_00#310,incoming,Team_00
323,12,0,0.1542372881355932,0.039730797388987,0.003092823252836,0.315595363540569,0.0,Team_00#323,incoming,Team_00
519,12,0,0.1542372881355932,0.041026655248903,0.0042138301753124,0.3152631578947368,0.3333333333333333,Team_00#519,incoming,Team_00
214,13,0,0.1542372881355932,0.0413162520813635,0.0028043697817096,0.300250626566416,0.3333333333333333,Team_00#214,incoming,Team_00
272,13,0,0.1542372881355932,0.0481590680858808,0.0024822774294063,0.3132845188284519,0.3333333333333333,Team_00#272,incoming,Team_00
297,13,0,0.1542372881355932,0.0490747105408,0.0053886176900442,0.3159282700421941,0.0,Team_00#297,incoming,Team_00
531,13,0,0.1542372881355932,0.0451984335084362,0.0073576497130585,0.3239588967009194,0.0,Team_00#531,incoming,Team_00
579,13,0,0.1542372881355932,0.0472085845775265,0.0093281007470156,0.3255434782608695,0.0,Team_00#579,incoming,Team_00
581,13,0,0.1542372881355932,0.0434807834296991,0.0061590219566711,0.3267866884888161,0.0,Team_00#581,incoming,Team_00
51,14,0,0.1542372881355932,0.0476280667014879,0.0068633271164778,0.3222162452931684,0.0,Team_00#51,incoming,Team_00
85,14,0,0.1542372881355932,0.0692615194653906,0.0053998589924133,0.3165961945031712,0.0,Team_00#85,incoming,Team_00
201,14,0,0.1542372881355932,0.0484872939243577,0.0072293008191488,0.3113305613305613,0.0,Team_00#201,incoming,Team_00
289,14,0,0.1542372881355932,0.046487101610565,0.012055728498844,0.3234341252699784,0.0,Team_00#289,incoming,Team_00
516,14,0,0.1542372881355932,0.0513035759066515,0.0086726749859958,0.3273224043715847,0.0,Team_00#516,incoming,Team_00
559,14,0,0.1542372881355932,0.0513201655294407,0.0066100283166318,0.3147661586967945,0.0,Team_00#559,incoming,Team_00
177,15,0,0.1542372881355932,0.0516198750093011,0.0053732814137364,0.3118167621030713,0.0,Team_00#177,incoming,Team_00
465,15,0,0.1542372881355932,0.0546988793953525,0.0047332468607212,0.3198077949813134,0.0,Team_00#465,incoming,Team_00
486,15,0,0.1542372881355932,0.0631116304045854,0.0080625189332991,0.3333333333333333,0.0,Team_00#486,incoming,Team_00
158,17,0,0.1542372881355932,0.0646580674629753,0.0063130862138506,0.3189563365282215,0.0,Team_00#158,incoming,Team_00
597,17,0,0.1542372881355932,0.0659246687824269,0.0109372987077275,0.3285792649478881,0.0,Team_00#597,incoming,Team_00
477,7,1,0.1464413722478238,0.0279710645867771,0.0008793269676378,0.3045246568378241,0.0,Team_01#477,incoming,Team_01
42,8,1,0.1464413722478238,0.0252531549888764,0.0017221530893227,0.2972704714640198,0.0,Team_01#42,incoming,Team_01
90,8,1,0.1464413722478238,0.0222195589562511,0.0009800860040684,0.2940598919980363,0.0,Team_01#90,incoming,Team_01
164,8,1,0.1464413722478238,0.0247546483156038,0.0004156543382658,0.2919103313840156,0.0,Team_01#164,incoming,Team_01
231,8,1,0.1464413722478238,0.0262625213363297,0.001817570138417,0.3089221248066013,0.0,Team_01#231,incoming,Team_01
