node,centrality,community,density,eign,betwness,closeness,volatility,name,type,anchor_name
169,6,0,0.1384615384615384,0.016263736323405,0.0002159005654165,0.2748375116063138,0.6666666666666666,Team_00#169,stable,Team_00
726,7,0,0.1384615384615384,0.031608702325208,0.000213280048147,0.284478616049976,0.3333333333333333,Team_00#726,incoming,Team_00
42,8,0,0.1384615384615384,0.0345758147712305,0.0017045960778923,0.3034341363403383,0.0,Team_00#42,stable,Team_00
291,8,0,0.1384615384615384,0.0265198263387819,0.0018935862193593,0.3000506842372022,0.0,Team_00#291,stable,Team_00
481,8,0,0.1384615384615384,0.0353750045094084,0.0017810717779125,0.3138918345705196,0.0,Team_00#481,stable,Team_00
707,8,0,0.1384615384615384,0.0289019435656592,0.002296907147794,0.3029682702149437,0.3333333333333333,Team_00#707,stable,Team_00
721,8,0,0.1384615384615384,0.0345992242260949,0.0019693969169595,0.3114150447133088,0.3333333333333333,Team_00#721,stable,Team_00
2,9,0,0.1384615384615384,0.031887922703532,0.0003702342672898,0.2937965260545905,0.0,Team_00#2,stable,Team_00
194,9,0,0.1384615384615384,0.0263406315850656,0.003544282132204,0.309299895506792,0.0,Team_00#194,stable,Team_00
310,9,0,0.1384615384615384,0.0367170244852344,0.0029636791830073,0.3165775401069519,0.0,Team_00#310,stable,Team_00
351,9,0,0.1384615384615384,0.0337637383447317,0.0022110175313116,0.3083333333333333,0.0,Team_00#351,stable,Team_00
531,9,0,0.1384615384615384,0.0272800761007785,0.0030056901820169,0.3056272586473929,0.0,Team_00#531,stable,Team_00
722,9,0,0.1384615384615384,0.0358112813805993,0.001606624771727,0.2982367758186398,0.3333333333333333,Team_00#722,stable,Team_00
63,10,0,0.1384615384615384,0.0370445835006419,0.0023198883214829,0.3114150447133088,0.0,Team_00#63,stable,Team_00
136,10,0,0.1384615384615384,0.0366028585470054,0.0012481446585516,0.3009659379766141,0.0,Team_00#136,stable,Team_00
335,10,0,0.1384615384615384,0.0457616248648995,0.0014083040388587,0.3068947641264904,0.0,Team_00#335,stable,Team_00
404,10,0,0.1384615384615384,0.0327007810735926,0.0034765826822035,0.3184507799892415,0.0,Team_00#404,stable,Team_00
465,10,0,0.1384615384615384,0.0431428022903313,0.0035633425227709,0.3148936170212766,0.0,Team_00#465,stable,Team_00
485,10,0,0.1384615384615384,0.0374455590658689,0.0013409188075066,0.3014256619144603,0.0,Team_00#485,stable,Team_00
505,10,0,0.1384615384615384,0.0337628708825956,0.0037984529510806,0.3109243697478991,0.3333333333333333,Team_00#505,outgoing,Team_00
517,10,0,0.1384615384615384,0.0506139747279391,0.0005032271822076,0.3057851239669421,0.0,Team_00#517,stable,Team_00
540,10,0,0.1384615384615384,0.0329393333461105,0.0022793517900198,0.3053120165033522,0.0,Team_00#540,stable,Team_00
682,10,0,0.1384615384615384,0.0409970309613747,0.0049630707580971,0.3234972677595628,0.3333333333333333,Team_00#682,stable,Team_00
110,11,0,0.1384615384615384,0.0355963986538553,0.0050031295091015,0.3227917121046892,0.3333333333333333,Team_00#110,outgoing,Team_00
119,11,0,0.1384615384615384,0.0361214174595891,0.0098001254840449,0.3314669652855543,0.0,Team_00#119,stable,Team_00
130,11,0,0.1384615384615384,0.0357156427296294,0.0045741734490734,0.3153969099627065,0.0,Team_00#130,stable,Team_00
160,11,0,0.1384615384615384,0.036975877423276,0.0024791338472076,0.3169164882226981,0.0,Team_00#160,stable,Team_00
168,11,0,0.1384615384615384,0.0368498736673,0.0025381765697634,0.3153969099627065,0.0,Team_00#168,stable,Team_00
180,11,0,0.1384615384615384,0.0377575288523294,0.0013676497313354,0.3015792154865002,0.0,Team_00#180,stable,Team_00
208,11,0,0.1384615384615384,0.0432305305233713,0.001239146221615,0.3135593220338983,0.0,Team_00#208,stable,Team_00
262,11,0,0.1384615384615384,0.0362454405555391,0.0062511605616405,0.3288888888888889,0.0,Team_00#262,stable,Team_00
278,11,0,0.1384615384615384,0.0385443323552658,0.002994963277368,0.3135593220338983,0.0,Team_00#278,stable,Team_00
313,11,0,0.1384615384615384,0.0450369768801547,0.0030184930212913,0.3094615786722425,0.0,Team_00#313,stable,Team_00
326,11,0,0.1384615384615384,0.0353982831866065,0.0020849324823204,0.2998986828774063,0.0,Team_00#326,stable,Team_00
350,11,0,0.1384615384615384,0.0346238765537307,0.0009540876765385,0.3048403707518022,0.0,Team_00#350,stable,Team_00
354,11,0,0.1384615384615384,0.0382664552369824,0.0047923439714186,0.3138918345705196,0.6666666666666666,Team_00#354,stable,Team_00
361,11,0,0.1384615384615384,0.0348562311388292,0.0037628268274786,0.3187937533656435,0.0,Team_00#361,stable,Team_00
367,11,0,0.1384615384615384,0.0325041453612751,0.002306180201952,0.3002028397565923,0.0,Team_00#367,stable,Team_00
432,11,0,0.1384615384615384,0.03756431936203,0.0046632372156016,0.3238512035010941,0.0,Team_00#432,stable,Team_00
455,11,0,0.1384615384615384,0.0405130985906512,0.0029569029898051,0.3196544276457883,0.0,Team_00#455,stable,Team_00
569,11,0,0.1384615384615384,0.0349296808740878,0.0027860533717387,0.310272536687631,0.0,Team_00#569,stable,Team_00
571,11,0,0.1384615384615384,0.0392309925254526,0.0024225747934012,0.3112513144058885,0.0,Team_00#571,stable,Team_00
702,11,0,0.1384615384615384,0.0457543273287869,0.0012855920926544,0.3097854526425955,0.3333333333333333,Team_00#702,stable,Team_00
37,12,0,0.1384615384615384,0.0424269622459065,0.0037674826639106,0.3162393162393162,0.0,Team_00#37,stable,Team_00
96,12,0,0.1384615384615384,0.0414571275260172,0.0038452658156347,0.3189655172413793,0.3333333333333333,Team_00#96,outgoing,Team_00
108,12,0,0.1384615384615384,0.0499871360997942,0.0055023941865035,0.3333333333333333,0.0,Team_00#108,stable,Team_00
249,12,0,0.1384615384615384,0.0481029183829221,0.0071584465826989,0.3256325632563256,0.0,Team_00#249,stable,Team_00
276,12,0,0.1384615384615384,0.045413112152164,0.0045473522629425,0.3305415968732552,0.0,Team_00#276,stable,Team_00
365,12,0,0.1384615384615384,0.0415116037915871,0.006606511308238,0.3299888517279821,0.0,Team_00#365,stable,Team_00
377,12,0,0.1384615384615384,0.0573258317135351,0.0041459751053452,0.3242059145673603,0.0,Team_00#377,stable,Team_00
378,12,0,0.1384615384615384,0.0410030102841838,0.0036478755682717,0.310598111227702,0.0,Team_00#378,stable,Team_00
492,12,0,0.1384615384615384,0.0472305499411293,0.0027432612162429,0.3167469234884965,0.0,Team_00#492,stable,Team_00
596,12,0,0.1384615384615384,0.0416162809689714,0.0033513649273117,0.3206933911159263,0.0,Team_00#596,stable,Team_00
494,13,0,0.1384615384615384,0.0424717348425577,0.0031605211488717,0.3169164882226981,0.0,Team_00#494,stable,Team_00
584,13,0,0.1384615384615384,0.0427163261060807,0.0046684785138229,0.3182795698924731,0.0,Team_00#584,stable,Team_00
714,13,0,0.1384615384615384,0.0572502322974918,0.0025483178900896,0.3125659978880676,0.3333333333333333,Team_00#714,stable,Team_00
309,14,0,0.1384615384615384,0.0518375979683399,0.0088607195299194,0.3327712197863968,0.6666666666666666,Team_00#309,stable,Team_00
312,14,0,0.1384615384615384,0.0586480922101697,0.003188225724178,0.3272526257600884,0.0,Team_00#312,stable,Team_00
578,14,0,0.1384615384615384,0.0531327809886532,0.0053325059748152,0.3208672086720867,0.0,Team_00#578,stable,Team_00
601,14,0,0.1384615384615384,0.0473030611358314,0.0082543787415135,0.3318385650224215,0.3333333333333333,Team_00#601,stable,Team_00
699,14,0,0.1384615384615384,0.0482548983144857,0.0060016402861136,0.3258117776554761,0.3333333333333333,Team_00#699,stable,Team_00
701,14,0,0.1384615384615384,0.0539116136516315,0.003389354359706,0.3274336283185841,0.3333333333333333,Team_00#701,stable,Team_00
730,14,0,0.1384615384615384,0.0545205697956708,0.0048676385248415,0.3320246775098149,0.3333333333333333,Team_00#730,incoming,Team_00
298,15,0,0.1384615384615384,0.0490467495195002,0.0067937242847442,0.3316526610644257,0.6666666666666666,Team_00#298,stable,Team_00
681,15,0,0.1384615384615384,0.0529967750057177,0.0064505278783583,0.3303571428571428,0.3333333333333333,Team_00#681,stable,Team_00
336,20,0,0.1384615384615384,0.064957494950194,0.0112891738464436,0.3410138248847926,0.0,Team_00#336,stable,Team_00
567,6,1,0.1600279524807826,0.0272181730339301,0.0002766433381224,0.2836607570675611,0.0,Team_01#567,stable,Team_01
223,7,1,0.1600279524807826,0.0225880084317974,0.0034657298509168,0.3070539419087137,0.0,Team_01#223,stable,Team_01
240,7,1,0.1600279524807826,0.025375778013006,0.0006131482913907,0.286682808716707,0.0,Team_01#240,stable,Team_01
545,7,1,0.1600279524807826,0.0234666531414617,0.0015274067054162,0.3040575243965074,0.0,Team_01#545,stable,Team_01
250,8,1,0.1600279524807826,0.0334832768234986,0.0004835611053137,0.2932144626052501,0.0,Team_01#250,stable,Team_01
302,8,1,0.1600279524807826,0.0376000614866447,0.001076489088326,0.2983870967741935,0.0,Team_01#302,stable,Team_01
380,8,1,0.1600279524807826,0.0250239019936037,0.0009764253009139,0.2911952779144122,0.0,Team_01#380,stable,Team_01
27,9,1,0.1600279524807826,0.0382363490566276,0.0012829334553126,0.3009659379766141,0.3333333333333333,Team_01#27,outgoing,Team_01
233,9,1,0.1600279524807826,0.0323718040870396,0.0022537910648924,0.3017329255861365,0.0,Team_01#233,stable,Team_01
282,9,1,0.1600279524807826,0.0301910358924739,0.0010369107576854,0.2965931863727455,0.0,Team_01#282,stable,Team_01
446,9,1,0.1600279524807826,0.0334293864412591,0.0023689177707819,0.3012722646310432,0.0,Team_01#446,stable,Team_01
458,9,1,0.1600279524807826,0.0380284348673473,0.0009778048394074,0.2892037127503664,0.3333333333333333,Team_01#458,outgoing,Team_01
464,9,1,0.1600279524807826,0.0372962352583108,0.0024506964977216,0.3120716921454929,0.0,Team_01#464,stable,Team_01
533,9,1,0.1600279524807826,0.0348112344581773,0.0055242732421481,0.3261707988980716,0.0,Team_01#533,stable,Team_01
542,9,1,0.1600279524807826,0.0304987616047899,0.0015763441516079,0.2983870967741935,0.0,Team_01#542,stable,Team_01
686,9,1,0.1600279524807826,0.0343213547556451,0.0020737675966907,0.3070539419087137,1.0,Team_01#686,incoming,Team_01
10,10,1,0.1600279524807826,0.0298326207292914,0.0045956689664574,0.3083333333333333,0.0,Team_01#10,stable,Team_01
